parents,has_nurs,form,children,housing,social,health,finance
pretentious,improper,incomplete,2,convenient,slightly_prob,recommended,convenient
pretentious,improper,incomplete,2,convenient,slightly_prob,priority,convenient
pretentious,improper,incomplete,2,convenient,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,2,convenient,problematic,recommended,convenient
pretentious,improper,incomplete,2,convenient,problematic,priority,convenient
pretentious,improper,incomplete,2,convenient,problematic,not_recom,convenient
pretentious,improper,incomplete,2,convenient,nonprob,recommended,inconv
pretentious,improper,incomplete,2,convenient,nonprob,priority,inconv
pretentious,improper,incomplete,2,convenient,nonprob,not_recom,inconv
pretentious,improper,incomplete,2,convenient,slightly_prob,recommended,inconv
pretentious,improper,incomplete,2,convenient,slightly_prob,priority,inconv
pretentious,improper,incomplete,2,convenient,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,2,convenient,problematic,recommended,inconv
pretentious,improper,incomplete,2,convenient,problematic,priority,inconv
pretentious,improper,incomplete,2,convenient,problematic,not_recom,inconv
pretentious,improper,incomplete,2,less_conv,nonprob,recommended,convenient
pretentious,improper,incomplete,2,less_conv,nonprob,priority,convenient
pretentious,improper,incomplete,2,less_conv,nonprob,not_recom,convenient
pretentious,improper,incomplete,2,less_conv,slightly_prob,recommended,convenient
pretentious,improper,incomplete,2,less_conv,slightly_prob,priority,convenient
pretentious,improper,incomplete,2,less_conv,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,2,less_conv,problematic,recommended,convenient
pretentious,improper,incomplete,2,less_conv,problematic,priority,convenient
pretentious,improper,incomplete,2,less_conv,problematic,not_recom,convenient
pretentious,improper,incomplete,2,less_conv,nonprob,recommended,inconv
pretentious,improper,incomplete,2,less_conv,nonprob,priority,inconv
pretentious,improper,incomplete,2,less_conv,nonprob,not_recom,inconv
pretentious,improper,incomplete,2,less_conv,slightly_prob,recommended,inconv
pretentious,improper,incomplete,2,less_conv,slightly_prob,priority,inconv
pretentious,improper,incomplete,2,less_conv,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,2,less_conv,problematic,recommended,inconv
pretentious,improper,incomplete,2,less_conv,problematic,priority,inconv
pretentious,improper,incomplete,2,less_conv,problematic,not_recom,inconv
pretentious,improper,incomplete,2,critical,nonprob,recommended,convenient
pretentious,improper,incomplete,2,critical,nonprob,priority,convenient
pretentious,improper,incomplete,2,critical,nonprob,not_recom,convenient
pretentious,improper,incomplete,2,critical,slightly_prob,recommended,convenient
pretentious,improper,incomplete,2,critical,slightly_prob,priority,convenient
pretentious,improper,incomplete,2,critical,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,2,critical,problematic,recommended,convenient
pretentious,improper,incomplete,2,critical,problematic,priority,convenient
pretentious,improper,incomplete,2,critical,problematic,not_recom,convenient
pretentious,improper,incomplete,2,critical,nonprob,recommended,inconv
pretentious,improper,incomplete,2,critical,nonprob,priority,inconv
pretentious,improper,incomplete,2,critical,nonprob,not_recom,inconv
pretentious,improper,incomplete,2,critical,slightly_prob,recommended,inconv
pretentious,improper,incomplete,2,critical,slightly_prob,priority,inconv
pretentious,improper,incomplete,2,critical,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,2,critical,problematic,recommended,inconv
pretentious,improper,incomplete,2,critical,problematic,priority,inconv
pretentious,improper,incomplete,2,critical,problematic,not_recom,inconv
pretentious,improper,incomplete,3,convenient,nonprob,recommended,convenient
pretentious,improper,incomplete,3,convenient,nonprob,priority,convenient
pretentious,improper,incomplete,3,convenient,nonprob,not_recom,convenient
pretentious,improper,incomplete,3,convenient,slightly_prob,recommended,convenient
pretentious,improper,incomplete,3,convenient,slightly_prob,priority,convenient
pretentious,improper,incomplete,3,convenient,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,3,convenient,problematic,recommended,convenient
pretentious,improper,incomplete,3,convenient,problematic,priority,convenient
pretentious,improper,incomplete,3,convenient,problematic,not_recom,convenient
pretentious,improper,incomplete,3,convenient,nonprob,recommended,inconv
pretentious,improper,incomplete,3,convenient,nonprob,priority,inconv
pretentious,improper,incomplete,3,convenient,nonprob,not_recom,inconv
pretentious,improper,incomplete,3,convenient,slightly_prob,recommended,inconv
pretentious,improper,incomplete,3,convenient,slightly_prob,priority,inconv
pretentious,improper,incomplete,3,convenient,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,3,convenient,problematic,recommended,inconv
pretentious,improper,incomplete,3,convenient,problematic,priority,inconv
pretentious,improper,incomplete,3,convenient,problematic,not_recom,inconv
pretentious,improper,incomplete,3,less_conv,nonprob,recommended,convenient
pretentious,improper,incomplete,3,less_conv,nonprob,priority,convenient
pretentious,improper,incomplete,3,less_conv,nonprob,not_recom,convenient
pretentious,improper,incomplete,3,less_conv,slightly_prob,recommended,convenient
pretentious,improper,incomplete,3,less_conv,slightly_prob,priority,convenient
pretentious,improper,incomplete,3,less_conv,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,3,less_conv,problematic,recommended,convenient
pretentious,improper,incomplete,3,less_conv,problematic,priority,convenient
pretentious,improper,incomplete,3,less_conv,problematic,not_recom,convenient
pretentious,improper,incomplete,3,less_conv,nonprob,recommended,inconv
pretentious,improper,incomplete,3,less_conv,nonprob,priority,inconv
pretentious,improper,incomplete,3,less_conv,nonprob,not_recom,inconv
pretentious,improper,incomplete,3,less_conv,slightly_prob,recommended,inconv
pretentious,improper,incomplete,3,less_conv,slightly_prob,priority,inconv
pretentious,improper,incomplete,3,less_conv,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,3,less_conv,problematic,recommended,inconv
pretentious,improper,incomplete,3,less_conv,problematic,priority,inconv
pretentious,improper,incomplete,3,less_conv,problematic,not_recom,inconv
pretentious,improper,incomplete,3,critical,nonprob,recommended,convenient
pretentious,improper,incomplete,3,critical,nonprob,priority,convenient
pretentious,improper,incomplete,3,critical,nonprob,not_recom,convenient
pretentious,improper,incomplete,3,critical,slightly_prob,recommended,convenient
pretentious,improper,incomplete,3,critical,slightly_prob,priority,convenient
pretentious,improper,incomplete,3,critical,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,3,critical,problematic,recommended,convenient
pretentious,improper,incomplete,3,critical,problematic,priority,convenient
pretentious,improper,incomplete,3,critical,problematic,not_recom,convenient
pretentious,improper,incomplete,3,critical,nonprob,recommended,inconv
pretentious,improper,incomplete,3,critical,nonprob,priority,inconv
pretentious,improper,incomplete,3,critical,nonprob,not_recom,inconv
pretentious,improper,incomplete,3,critical,slightly_prob,recommended,inconv
pretentious,improper,incomplete,3,critical,slightly_prob,priority,inconv
pretentious,improper,incomplete,3,critical,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,3,critical,problematic,recommended,inconv
pretentious,improper,incomplete,3,critical,problematic,priority,inconv
pretentious,improper,incomplete,3,critical,problematic,not_recom,inconv
pretentious,improper,incomplete,more,convenient,nonprob,recommended,convenient
pretentious,improper,incomplete,more,convenient,nonprob,priority,convenient
pretentious,improper,incomplete,more,convenient,nonprob,not_recom,convenient
pretentious,improper,incomplete,more,convenient,slightly_prob,recommended,convenient
pretentious,improper,incomplete,more,convenient,slightly_prob,priority,convenient
pretentious,improper,incomplete,more,convenient,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,more,convenient,problematic,recommended,convenient
pretentious,improper,incomplete,more,convenient,problematic,priority,convenient
pretentious,improper,incomplete,more,convenient,problematic,not_recom,convenient
pretentious,improper,incomplete,more,convenient,nonprob,recommended,inconv
pretentious,improper,incomplete,more,convenient,nonprob,priority,inconv
pretentious,improper,incomplete,more,convenient,nonprob,not_recom,inconv
pretentious,improper,incomplete,more,convenient,slightly_prob,recommended,inconv
pretentious,improper,incomplete,more,convenient,slightly_prob,priority,inconv
pretentious,improper,incomplete,more,convenient,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,more,convenient,problematic,recommended,inconv
pretentious,improper,incomplete,more,convenient,problematic,priority,inconv
pretentious,improper,incomplete,more,convenient,problematic,not_recom,inconv
pretentious,improper,incomplete,more,less_conv,nonprob,recommended,convenient
pretentious,improper,incomplete,more,less_conv,nonprob,priority,convenient
pretentious,improper,incomplete,more,less_conv,nonprob,not_recom,convenient
pretentious,improper,incomplete,more,less_conv,slightly_prob,recommended,convenient
pretentious,improper,incomplete,more,less_conv,slightly_prob,priority,convenient
pretentious,improper,incomplete,more,less_conv,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,more,less_conv,problematic,recommended,convenient
pretentious,improper,incomplete,more,less_conv,problematic,priority,convenient
pretentious,improper,incomplete,more,less_conv,problematic,not_recom,convenient
pretentious,improper,incomplete,more,less_conv,nonprob,recommended,inconv
pretentious,improper,incomplete,more,less_conv,nonprob,priority,inconv
pretentious,improper,incomplete,more,less_conv,nonprob,not_recom,inconv
pretentious,improper,incomplete,more,less_conv,slightly_prob,recommended,inconv
pretentious,improper,incomplete,more,less_conv,slightly_prob,priority,inconv
pretentious,improper,incomplete,more,less_conv,slightly_prob,not_recom,inconv
pretentious,improper,incomplete,more,less_conv,problematic,recommended,inconv
pretentious,improper,incomplete,more,less_conv,problematic,priority,inconv
pretentious,improper,incomplete,more,less_conv,problematic,not_recom,inconv
pretentious,improper,incomplete,more,critical,nonprob,recommended,convenient
pretentious,improper,incomplete,more,critical,nonprob,priority,convenient
pretentious,improper,incomplete,more,critical,nonprob,not_recom,convenient
pretentious,improper,incomplete,more,critical,slightly_prob,recommended,convenient
pretentious,improper,incomplete,more,critical,slightly_prob,priority,convenient
pretentious,improper,incomplete,more,critical,slightly_prob,not_recom,convenient
pretentious,improper,incomplete,more,critical,problematic,recommended,convenient
